Account Number,Balance
102526472106,918874.72
314449596499,Savings
334235112582,Savings
265508733519,270197.96
173426294133,Savings
591621013207,Investment
223998568280,636313.25
206645296189,872236.23
268424207150,754288.74
315799561909,Checking
752693887196,147475.23
387198262538,410625.51
182456867590,368973.73
171260543142,Credit
360668217885,812646.49
458215927450,Investment
280524728415,984050.04
223920074160,Credit
438881187335,990858.96
103488117550,Credit
420406884124,555986.11
521891257698,160218.65
825158375245,97907.75
281505142945,55213.85
979474099097,292670.4
116624112659,733163.83
272194119252,699198.02
134095073691,Investment
224432031682,663829.13
307723919195,257065.52
823527066322,476524.87
273429175816,337094.94
138167325120,304307.15
180258372794,206424.81
201470880302,236613.78
224680502251,595389.48
107577113633,220957.27
148738314188,830330.77
287884178058,519340.21
158526052824,272931.82
617060218492,132211.94
458878924954,160696.3
131505888566,Credit
302939102534,982557.42
264208847628,423843.72
141118900344,Savings
117936588624,761851.69
224804531545,803234.26
106269463983,Checking
438421402452,484884.65
200506771597,Investment
659108627418,Checking
145974354356,Investment
116077295092,Investment
316034215042,Investment
874754852306,438820.25
173922791738,643278.78
748081535963,Checking
118901215566,267498.29
189580861376,549320.43
304554848787,930801.19
524160766800,695453.49
255930163005,266350.22
469585409564,38997.89
103014337301,659179.99
331825675729,Savings
187097053369,571026.86
151594837161,822462.11
166954338134,783564.11
578406829957,637514.85
117577942366,176517.19
101040833726,657751.22
199979441702,420961.25
120514324153,772034.97
667060092548,243966.62
263024312946,375670.91
283332464454,437138.35
152788467525,900492.52
261067252119,740561.8
552010803726,712918.53
481155047265,457000.34
199094221633,Credit
320892676009,28869.84
253482925636,622027.73
166722968446,750737.48
163927204342,Investment
176852268014,Investment
321850440626,695293.34
983254736011,652978.71
335780419159,469902.09
103361224046,466765.21
823516386606,512025.3
770297657647,741799.07
193783806490,394573.47
287193993158,449062.79
184094214653,Checking
801965154846,750387.61
218060890618,329110.12
163871489822,Credit
112751201215,Savings
237615946047,567226.96
186767591081,130376.01
352296765803,Credit
549992653565,Checking
508881692698,890644.38
198241041201,472457.75
168602442891,367326.37
265887901678,313450.28
486284115755,992971.95
336240345362,826089.01
352871439675,207927.84
903120311694,600228.07
973715265430,Checking
656766503558,928156.68
339561596240,Investment
157740770629,40168.5
277883991580,358612.32
281542073187,849416.53
281946242956,977168.48
350913203032,772690.64
588015667557,Credit
259194144256,Investment
263553825371,Savings
306592781632,Credit
209091015113,173682.29
270360740805,716519.43
157672646848,736131.35
993874326764,287782.52
201912506689,426022.48
162082609598,822989.3
283571303243,978257.44
267738311862,32245.22
277062391552,Credit
441295156994,916109.43
321648518943,38420.78
242594202709,297147.67
851844868990,191674.81
270202463286,569274.13
147100949622,442652.32
778607372196,214715.48
193740040371,Savings
424858332825,458776.73
303415224313,89630.97
109907458374,840893.01
247113390566,447476.22
201097547926,878186.0
125463324712,139186.82
249753385101,Credit
163537594124,Checking
307943241461,893232.28
170342498403,Credit
273268411446,836233.78
330146179172,Credit
299364214228,757010.64
210634198224,522598.34
233245742270,Credit
858308054510,850485.78
281253261867,407135.73
506000109592,150773.76
191358458638,Checking
463237741577,89003.87
210006541734,136695.24
109946629919,164689.01
335972531083,Investment
741439664765,85443.84
216479869862,107530.88
925123399549,Savings
254672576870,Checking
224663164197,405641.14
286379119471,545738.02
131625034316,637053.15
223827630716,Investment
366617335064,Credit
331665896557,Checking
339355802571,530505.44
446970396824,288302.54
153237745841,319234.56
730465526431,964602.31
137648467994,884441.84
244281710146,199877.94
624356101031,579881.0
285939386297,Savings
368692723938,128401.83
222096017722,Credit
198956862916,238296.8
228936436319,Checking
256398701124,240672.44
186367560631,Savings
228942036259,133517.97
243800147542,Investment
832470648856,Checking
199839683524,Checking
279043635261,53650.91
315291630332,326867.83
115762240189,971540.09
974052362538,Savings
309282193427,706332.58
324471708068,151456.37
628629025112,718747.25
231055005906,413771.23
141347760296,Investment
254109770633,982372.02
256706067868,320566.99
204937689899,993259.29
192228084591,Checking
123559552268,63980.79
124054956438,Checking
884641399150,166559.99
961349840747,790025.84
439071619839,Checking
340206012869,362192.34
325593996958,880350.91
190875120904,Checking
107419839875,75111.37
215337578105,567947.88
205221121482,Savings
240194874367,950514.99
142786874309,280693.9
125908095826,178982.18
954078568022,106624.49
190433615629,Credit
109422232018,332058.91
148842496701,377521.15
185975282640,624506.06
231161786697,379926.92
306993815984,278398.89
247377420840,Savings
210099480782,922005.01
111613745820,103463.92
116484029497,634427.73
281254861868,Checking
266091345960,Investment
193161793725,954365.71
207478502729,Credit
190276938832,252734.02
140605507676,535739.67
261109075228,911155.39
832044181268,697260.89
117568808109,Savings
268362384899,Credit
274416915181,Checking
161075139784,168375.66
253706018449,475636.51
247833864053,Credit
227487818750,Checking
577589806876,Savings
161140884776,408216.59
222210260440,332651.34
269262381011,Investment
332946743002,Savings
227561977484,972618.02
716854054445,968076.61
155048574438,753761.34
324223662653,Savings
326378248355,381660.92
303044770863,Savings
212933841709,675942.73
300907487669,838257.9
162873183711,394884.93
125030587887,578575.85
311927250901,213241.73
303713250317,786334.32
292703454655,851222.09
187487311684,581911.31
113155576434,Investment
416576030784,279808.04
713163300752,Savings
102104732867,829572.69
216312968084,167265.4
217392350968,Checking
652208044994,Checking
338380033115,755402.0
282852080414,462203.08
947963815966,303833.28
172901702180,317425.38
139502169572,774787.75
287422538625,Investment
365492260229,194360.73
310753924108,939794.29
110907110564,Credit
318697449260,979755.29
281298035799,Checking
268410291271,194141.84
327677983445,Savings
306813343763,507853.36
234057273650,Savings
247428803552,Checking
316496599568,826048.03
275581252307,58681.19
773289121396,352607.51
199262974524,Investment
701785211127,493772.13
688108965506,226319.91
270542884965,Investment
207879597345,210000.83
370174747898,Investment
104471377775,263072.06
233485252991,359056.26
177762684332,Savings
158168034272,Savings
175730471481,727264.54
151653262044,637279.41
107569994137,487359.5
306289708131,35055.02
427363720656,386013.3
279655188024,Investment
283950719407,823214.3
153904962496,Credit
266397038736,Investment
736784795948,929513.78
592255960995,630848.41
143972128316,374475.74
303541465316,233286.0
638724185854,341443.57
317036479991,Checking
322642934205,Credit
121959321648,Credit
258773998092,Savings
175337926176,397180.75
303224953199,67524.94
115606013395,Investment
290736325366,707312.11
279493997056,Checking
731413307355,767762.74
163190426045,499911.6
258768240175,Savings
335478964776,Investment
255131490118,Investment
174303764651,71387.83
340000732918,17567.31
261834444513,Checking
329699962040,Checking
672535393899,Investment
257630925147,Checking
524572536062,Investment
152783105968,676810.04
145043383178,Savings
142510501246,742702.01
110391116884,246759.57
293656959912,606596.53
297072847630,623282.81
318592298852,632002.73
104917369445,535049.87
147819354068,Investment
208194220442,321991.5
187806434744,596767.3
935953008422,Investment
239539799137,916183.93
136502715248,Savings
316948351522,867713.75
161383425097,Checking
268076835532,Investment
134607480007,226389.54
708569459251,59271.12
281989412824,533999.72
106527039106,Credit
333843558321,Credit
108242728802,641323.28
159823276388,Savings
996448674239,227126.08
190242083324,Credit
168952456211,Credit
337546244765,Credit
201725549139,461208.21
284132690822,Checking
339032092383,946641.35
111017761829,Checking
222998974879,338279.78
122885216694,857164.75
301817025082,350221.08
100217784442,834632.84
181818340269,141951.03
505310609287,770740.34
618121083629,3025.34
250797091798,710073.34
947677848021,900506.48
334904572025,832696.56
251249831275,216286.76
191231808663,Checking
199278197593,151184.04
224252191016,254706.82
254690129265,Savings
288149447887,337743.55
559208449022,38021.47
165623166246,Credit
198965420559,Checking
616685574187,Savings
240872663169,116747.02
185866941251,Checking
164564297509,Credit
178776316051,534198.94
324904812255,461206.06
338681306529,Credit
640741698263,246128.39
379393811361,Credit
309551145605,84952.43
151859892765,313673.32
229185046857,Investment
104518733426,60120.16
322488551042,447406.67
156591782907,620607.85
189020706589,536738.11
323379495193,873589.87
209386009347,691131.64
295017608671,641113.74
627384958337,343633.1
159808917141,421787.73
773352300991,Checking
660263755624,706471.36
629937040380,946783.93
135889273942,513449.14
270652054389,Checking
127513731353,838520.97
582686868886,785244.37
379592702052,821233.14
545994778890,Checking
543089045096,Savings
293026197534,Savings
232260511210,Credit
981915048288,Investment
113094408606,137774.85
260498293179,83468.21
107688298326,Investment
139665630728,13075.88
913739340555,Savings
332314434545,Savings
159687872637,176764.95
180588225594,896601.98
222099730599,132787.98
332467284141,687702.01
196915572059,168292.14
187541796511,657220.08
120609208392,Credit
144581753441,939410.72
112725422094,Credit
195562736266,656438.85
276766635531,78737.62
162481014602,376235.92
470471765993,Investment
171029198880,116129.61
227256688561,860027.19
188411366498,51597.28
327699973658,858918.9
118164608195,Investment
939888743904,490985.42
291589467069,22293.85
270070532164,17029.81
116509056286,405602.97
345384791288,935068.8
211439326389,786901.51
170893653814,293124.06
109622652059,5962.73
214005026101,655105.29
295570267179,64788.72
178784245395,829633.11
251771049414,427465.76
264863394727,439741.15
692355258821,Investment
222384589085,821812.22
811615918481,Investment
163634992597,Checking
294514097085,Investment
937970493760,Investment
204301997229,921964.47
111846900051,Investment
939945449866,839442.92
113644560937,Investment
447265732329,919234.54
311870967807,Investment
228153795489,Savings
204268460389,Investment
297611981176,329597.17
114375570141,499615.17
104623734458,883771.61
191226143131,501849.72
161004569289,329115.48
788410058965,Checking
318016460471,Savings
646626536785,400966.76
144198995475,61199.98
216155931797,Investment
184035966116,Checking
607273692659,721986.75
233678789832,167779.74
716802326364,Credit
333102019158,Savings
165556140401,919934.44
976782989899,816391.28
327213531459,108455.54
810542076919,Investment
517458296641,Savings
327323985023,Savings
231528716739,166325.6
199704470043,343484.78
440129232391,Checking
160833700092,Checking
106347889890,424433.18
128616605974,422110.41
117858492833,806384.07
299251986152,503394.14
588110677566,Credit
186032162169,467476.66
603691453786,918200.7
187099205969,274887.98
151821585714,177802.89
166701848457,Investment
109708999856,485475.99
212575007861,Credit
227790138238,Checking
137538246760,Credit
253088034163,541999.02
138143483582,339588.49
117959376309,294490.8
264924497572,407950.72
146995391366,Savings
223075751713,708951.46
232496655875,Credit
158747554936,994026.82
247785808466,556029.86
108592710394,Checking
309115448450,Savings
927073679262,397208.03
126843357458,210457.63
310271097793,Savings
312554198571,842775.37
280978492931,Investment
305251529502,462756.26
279116894137,908104.52
219234064229,Checking
285046835657,35866.06
102980477535,150314.9
199515703275,Investment
277298351368,834806.5
316911511536,Investment
808111243670,823029.64
237951902669,Checking
858834497997,345319.13
187122947928,648534.83
235239743115,Checking
288225034723,503019.07
283412015098,580990.28
198185186246,989242.83
163757019982,Credit
772606055314,817114.92
160782423798,918381.13
220918158077,Savings
237167324653,623427.37
109620476376,714812.0
239028045005,Investment
796722627334,831650.55
164197977920,Credit
206930568937,679335.22
157571839473,774194.22
263085284995,Investment
106082293680,370776.35
234739501527,681097.28
331663858028,388697.24
167188730352,420064.44
774084585360,Credit
149527639801,642583.97
319690566600,496356.89
315165670991,76264.1
227072661596,975819.59
160287301325,590626.83
200113966163,874309.09
135136628530,325673.18
967011260773,430567.59
113790232205,Savings
182602125565,775808.88
320406355671,Checking
110365867783,249278.05
212647553578,Credit
149716661835,59991.24
243819542943,682048.33
169960384788,Credit
135768824442,309445.93
125247828469,233533.18
863178113971,Savings
255782658032,978463.09
137935168235,331208.06
240973761165,517686.02
180063685058,799636.66
355307131413,482587.26
337650930966,131993.93
212601090056,Investment
122058859626,Checking
229754506555,781782.06
282620799278,348583.7
225001930296,165299.15
632543482012,Savings
227597518857,Checking
211417951537,359673.35
804842846484,210813.23
265546989989,616993.3
275571264522,623863.81
140361363343,463765.68
820923261046,948675.11
247500761860,355732.72
129353586300,948378.29
186933397572,202905.03
147760476111,403799.06
306094611123,916140.12
805923325185,Checking
290463136785,361842.37
708217376732,Credit
150023135952,Investment
172426925984,Investment
228101292848,Savings
331706453805,279102.49
313363397157,Checking
789335541561,Investment
340042905124,269000.47
213716124464,892713.64
936323325628,158631.58
172089490286,880170.62
301722304047,64850.83
265934636955,Savings
336839465739,Savings
542359825302,74000.57
107769295427,Credit
172956466655,505862.3
247373102188,191625.26
140147710486,955771.84
158208680397,Checking
219925214627,906997.0
411339301618,Savings
335796277439,281654.12
131654161741,916980.84
431408533223,434696.7
288288318961,508331.04
115156270030,Savings
252222940901,Investment
177985221365,Investment
324077181879,152925.54
317731009593,Savings
154432628064,358635.87
217296033944,385161.91
906464487908,Checking
861377440313,447300.51
111204550579,316833.62
947853665059,844028.93
181410450049,901137.91
176209430582,Credit
862483556597,823490.8
135840966343,670376.89
312602407586,906066.65
926208461320,Checking
324138935775,246210.58
227697143205,236314.59
293515446759,Savings
358521215177,515157.38
159075595947,901410.4
129377464764,438743.68
324489038203,148307.78
156186275028,Credit
126677610252,57505.04
278950944363,888143.52
282497976105,856162.41
187552465305,954869.92
203777903546,Savings
117200927337,8836.42
250280997820,Credit
217878948679,411459.49
216263003708,Checking
263222364639,Credit
137826694497,Credit
240803503168,Savings
202861848937,115296.36
559598600618,461410.01
245918579703,22907.79
190603805284,Investment
147706755205,Savings
280007066458,804684.03
241078539205,62736.79
316224954607,631388.76
423550447081,405378.29
725772705150,246173.59
254271166845,63674.18
112136073254,466424.85
270852961648,Savings
325975736375,348627.03
213859352539,556756.79
403089618394,Investment
194412511774,502401.31
295347847036,652717.49
329531106510,176738.72
147560124353,182684.88
117450252998,502089.91
278032597837,754499.45
321199855087,Checking
329575010582,Checking
336796839474,464158.48
138580528999,Savings
259042048407,Checking
305573759247,179312.19
467789540199,Investment
104858276862,Credit
243050444472,727357.59
165994569269,Checking
212439003748,872240.05
192637104067,572090.0
134013295179,Savings
538850190024,218177.9
422357037088,Savings
262973168596,221152.65
225399007984,Investment
208080166248,Checking
295253995085,94088.79
310689719040,825731.44
183075847521,650909.89
765740678948,Investment
190749314330,16780.34
141505631705,858218.16
219378780379,699373.28
450311356085,500333.2
221314035424,Checking
178785151124,Checking
307094291721,Investment
303870862101,Savings
680625423067,Investment
253963171970,550154.05
267631354604,Investment
162090494869,Checking
287668485420,481894.98
228319382749,243600.43
124590895017,829635.72
167817208718,184110.34
178052923263,Savings
135160294263,989676.82
585391105431,Credit
786563281495,440831.37
879558008383,Credit
155782895526,Checking
117419756013,317341.32
504657742877,Checking
253037997399,339182.5
590027764087,Credit
312281463065,210618.25
957936544822,550051.04
771382256446,382191.88
202154215023,Savings
953469186794,950667.79
332268746465,Investment
327509384058,Investment
240881562118,Investment
786793384440,434951.41
255408963167,Investment
168334987002,973588.65
236383018884,214947.12
288973046800,Credit
309103442825,Credit
110827634570,898529.34
315719969555,Savings
724129665733,Checking
502463367584,582786.55
206926081462,Credit
808755556372,348504.84
200192811581,621186.05
108184711790,Checking
765360365062,Checking
252319477578,419543.78
175391847739,282525.48
330040279650,869655.78
154182704111,968482.17
584704178681,710891.55
213367208197,513072.2
290249856338,Checking
150388073288,685870.0
286114111359,368734.39
124418369485,570156.68
348497269434,Credit
333014567711,488167.09
553196496698,486472.4
221402074700,992180.6
175837412613,320308.7
205194150803,478024.51
383844504019,977850.79
257304326888,28103.27
236619421939,Checking
332670194608,Savings
318342503144,806974.24
110247262062,408940.99
176337364196,Credit
702489970614,Checking
144232746375,251578.82
482616772366,552092.29
135404165984,972266.52
292425800567,421838.48
310264430522,40778.04
248846143063,235584.56
132639011197,196569.53
101658005051,174062.49
158641491719,209269.17
336880015564,465686.61
216364064924,Checking
175276777113,379580.45
234551150394,974000.09
242618149870,591252.33
298810195159,416810.84
183804210467,260874.27
818461505570,81454.73
465995364078,363916.33
111997634613,842765.21
125333905817,Checking
263767168563,Investment
111688516176,Checking
102918480321,105279.74
246441224708,680629.0
298810961866,836504.59
732220589817,375944.64
242161553948,200648.92
259895890903,971831.16
296929140436,492931.06
244916278962,212222.37
243482258163,845006.9
224694510991,32827.57
174226509858,762561.1
745187362305,647677.68
114709017514,Savings
259943353353,489015.42
965331675470,Savings
105795683761,Credit
283316235008,281174.22
745168312728,500140.44
125658596763,552868.16
210153512103,Savings
253911663383,503749.43
882561726177,779556.95
107437313532,69217.61
213207332280,Checking
193174453642,72045.49
233672163809,859344.41
181373641028,41423.27
109268951733,Credit
331894177525,384738.92
214178230633,504200.35
161022018471,190124.75
315772383372,570863.73
170404962061,936910.23
694670624951,624920.67
110682792665,673718.2
348052874093,114577.95
273470578441,480874.88
100786602725,Checking
411188534394,Checking
219051648223,Checking
241807670739,101114.64
776647061827,Credit
466414527220,474546.53
164176851283,Investment
713360666028,948811.53
311254244628,232350.85
303064053244,540477.09
277115750721,605339.16
169141970824,Checking
336024758387,Investment
337616728731,Checking
160649885203,Checking
194838363593,Investment
268450310720,635681.85
280168463007,810040.07
243694414707,Investment
139194477271,879609.48
463999409005,610964.0
659031993874,961178.61
126188844230,846982.73
294222176953,307028.45
308810164761,611466.83
221150902637,338909.93
162101444333,735939.75
108827046090,512532.77
441558883739,1142.9
335883991444,Credit
236571854397,510769.4
278779431272,Credit
139383901138,948162.64
137845932561,Savings
207401061756,Credit
201971569120,343489.87
182376046174,607973.26
162695639264,865276.5
304724681352,657025.56
831124846077,413166.0
155515265380,856192.03
135862882495,997626.76
131117516841,72020.58
134599957661,710640.79
156729055796,Investment
401370084618,Savings
273143586941,150032.73
222603477818,Credit
145039946316,137308.0
607123735481,859013.48
236606714386,Investment
101833076828,101569.75
236279047430,Savings
304552011456,606682.59
264175166628,134906.72
305039935402,141668.82
388315867507,376367.81
209634088679,Checking
475408170514,266791.84
321716459701,Checking
120798158901,558435.48
302795606008,Investment
273234438212,Checking
336643055390,423121.8
329166878907,741709.23
338574306940,Investment
333158328193,Investment
682737779114,731316.9
151805547178,476473.49
926020389948,Savings
263603226881,458831.88
120539096723,Checking
156584840645,870414.35
150626002875,Checking
872886428809,184333.53
334925843324,968917.81
261316326201,Savings
253191104553,783317.82
301204970592,128028.31
211809600930,Savings
338527561881,597279.18
734899470719,859750.71
310620805682,763220.66
235411385215,Investment
202898202448,74400.5
153051660854,Savings
125974673458,192242.86
886879437209,39387.3
191255668644,648450.16
254447141528,Investment
202181438491,Investment
309389322315,Credit
234226564595,712547.27
141663515072,642716.78
298267037667,897598.87
240061509623,Savings
161797599882,596906.0
306406883285,316202.81
205086240094,Credit
194754995756,442188.09
206579898590,759590.21
113429661144,392049.67
310872619880,100175.76
170136983909,986238.04
148637396484,546030.14
218547251582,Credit
868335783205,341938.33
357136554865,265033.64
611576285585,Checking
308678761964,514644.45
100958100498,Checking
976767228290,635382.19
288644349217,Checking
267765681578,673154.41
189107923953,817186.19
173830851018,Credit
299327622128,543820.88
528062641124,Checking
225748426212,382887.58
994594319375,361733.83
168977628208,954144.03
217346727128,377239.38
150033799000,79399.44
200471725944,202224.9
318035306505,Investment
147078398975,396591.41
209307644235,509609.8
338645144439,557579.38
175212995607,473832.43
614740232610,531486.82
127984817951,247808.83
264505637945,369923.24
252905099727,385535.75
313426219402,Investment
205597327927,646177.9
994297562098,33458.18
187434793546,370718.92
463154414410,Credit
171579020414,908958.39
302077660103,Savings
117292466889,654744.19
929912985165,48351.86
332281071041,369605.35
281573262829,Checking
195051749589,894432.89
184673950109,775705.7
321901995216,785912.47
127298913142,Investment
206997218811,863121.2
157139983547,Credit
188539753294,Investment
213581236649,Investment
924506044526,80849.94
186721943626,661341.83
208013581192,Credit
167150996029,Credit
162010580424,720005.18
255213285542,744456.62
239520045388,188567.7
327319808067,Investment
113822133336,736756.78
196057228534,Investment
192020859335,292227.05
228177251808,225119.94
139181354000,577742.5
256581678318,Savings
242634874892,429362.82
149584677610,Credit
143808742889,Checking
700711913453,471581.57
643421149679,310310.01
224267525810,Credit
144151025317,868273.54
300475736024,174872.08
911410429370,966790.51
308062596342,163500.23
365615807442,631860.43
254785326743,299987.29
971842042359,68403.67
119989629646,206638.51
101345697773,292692.11
263497845501,Checking
270630357304,Savings
977576002702,844388.02
150246463010,923698.42
947015934574,88293.74
121244758066,Checking
135154343519,538942.58
160908183420,765693.45
276302707975,396627.72
242525334386,372231.36
311872869436,Credit
131665000258,602463.3
142483356589,138006.6
204971385524,485959.96
290569976219,936752.89
967129055007,43891.14
133453151616,945278.48
330004628487,713421.47
116016541463,574758.04
158635587263,627417.97
320256876982,Investment
164521116531,Checking
874294733785,476212.71
688678327383,952653.29
231303776277,874508.42
220186437153,Credit
813689516984,375936.45
132021105903,Investment
208946485489,193490.04
328855885360,Credit
305662134225,Investment
430001839880,Checking
912938703033,39893.74
224343701488,Investment
123117836442,984033.7
200185160107,529229.84
105925813367,89450.86
327413822582,360540.32
209051598281,382029.86
318236117196,Credit
185573736348,Credit
675266597549,121603.33
134136857427,168727.97
236684044954,264058.03
117878753257,828903.59
232441539686,Investment
856287127989,308193.55
306024313480,854279.14
136957927676,Credit
335462085478,259954.87
199892816870,254277.41
250473234268,Investment
287185463430,Credit
205131481475,399396.15
188053758685,770892.29
235919551855,Savings
154489533396,945589.17
899936341501,Investment
170051256780,48203.14
299026356929,Checking
245781198906,187249.11
108756249780,Investment
217388386142,954177.88
800571129949,Savings
111833526691,834290.64
495472768475,923277.4
606143200289,670811.99
124637834049,Credit
800819596348,Savings
250430918027,540014.35
200963555150,423431.31
220519262023,Savings
113424352251,Checking
188398781738,433416.41
181267327564,739703.76
177242265195,34452.04
165676135918,179418.69
253125240039,867876.9
187153120468,38752.68
232748529240,576833.89
305231495042,Investment
201525207695,Investment
140498890806,Checking
301945308365,549951.7
233496720738,Savings
163435017540,Investment
205609293819,152717.52
565880330256,Savings
399224287286,986163.97
319848679616,Investment
402239728026,Savings
193766367362,Investment
107061389881,559977.11
263241495704,Checking
849435893413,82523.7
174511098628,719111.58
332477738907,405918.51
293059686832,898073.2
962111156461,Savings
231877535345,524399.81
339682781484,13162.64
172598890351,Checking
326993095988,610998.56
176839538354,562183.4
289147059980,960553.65
235987775410,757104.35
306425918995,745772.5
146975288925,Checking
195220524651,933298.41
269138429211,640270.38
256335914741,Credit
108129050741,Checking
430003461269,995917.47
249283289102,Investment
536419439514,697864.41
311343545902,362729.65
370393125841,881674.89
301740530030,Savings
254578048116,333293.43
839222527003,Savings
552712928409,563207.85
241255515674,Savings
141393473872,Credit
322251538994,204269.39
301124033419,Savings
251072224742,Investment
144834056561,297494.2
105258358001,887724.14
149417980561,Investment
258369360654,Checking
157632312525,619092.68
115564412929,Investment
623694339682,61864.17
159860469440,792493.48
248566161318,34464.83
107114446643,651965.31
236775395983,Checking
300235885097,41960.7
271331214410,Savings
181194550893,Checking
189172090338,505366.11
322082995061,Savings
526242598002,563990.29
274963082425,Savings
325810906900,236217.62
830150701135,Investment
164935184547,142620.12
810786592600,Investment
285995751488,Investment
290130556751,Savings
385665916776,Investment
338054114841,108464.77
160732878069,619697.09
200332062139,Checking
164734101411,Credit
245815321689,391117.55
258370864001,837296.51
258218848774,Checking
186833055009,Investment
607446287495,Investment
186156592462,811123.0
216622696641,Investment
487636534826,641850.18
598754110157,949814.32
297736766632,Credit
334851985614,Investment
305057239958,390852.88
912443660262,287913.33
338740224888,Credit
320338781430,Checking
122368567040,998285.61
134190562946,430128.91
865802525560,Checking
240120165517,816117.52
430112201984,Credit
205293867198,652492.32
285189853678,440042.4
118251044859,163900.94
167027536336,Savings
237685951457,105984.83
184784955847,464812.09
354587298990,21879.73
275323066804,541063.01
324818356877,593247.46
466297838913,Checking
266889930411,878640.92
106865866287,Checking
570913185757,257675.59
250705231877,682062.87
847990230095,893762.31
127241978777,196370.36
224229162220,Checking
338785840607,775787.26
189384865916,Investment
308848184837,184059.72
888296923383,537903.3
913100168830,91611.29
749299575833,455299.97
141866510619,Investment
147859405953,108737.8
377712560906,772504.65
257409593641,38236.94
330825325839,809104.04
143978829627,88119.05
197840985685,797031.49
313840343305,Investment
204967455104,890432.39
920583500165,Credit
188134566959,2074.02
661013135014,Savings
152586291468,674040.5
324592814819,630293.68
251067112256,786741.69
109112485851,Checking
134306873625,673306.26
135569481924,934614.19
127044655227,129709.82
334217287180,83450.64
293917526037,763796.94
196637356651,667815.94
237664344905,Checking
116160424238,220602.54
762587311774,Credit
606406405120,Checking
167933824395,642436.1
190580576746,680565.89
944806933346,Savings
968988647666,Credit
282047122473,257110.09
273757960106,284547.98
216152909688,Checking
135472660486,142459.14
965525680103,Credit
238352245843,Credit
325762776480,921258.87
324774562947,266363.21
129412417111,Investment
122213954074,548013.76
205502821693,797122.48
820046761656,Checking
237173142961,Checking
247511259926,683035.32
120294774222,164103.95
305795047041,618505.53
771001735668,Savings
103281441322,931352.79
182499443535,657269.57
243799286070,772329.38
124245318530,616307.91
544392115938,588662.12
127024572454,863703.78
114027446158,Checking
189811215695,Checking
127541586480,Investment
864135922191,Investment
244096919922,256919.49
148164140287,190694.24
167671176644,Savings
937065055006,839462.29
249166639751,Credit
257047689210,333727.66
402496612953,Credit
133110908337,423077.69
133730402704,861639.39
294247806813,Investment
768862929693,922511.65
122502485141,Checking
260781339987,727559.71
265349320356,870049.82
154817609685,Savings
250132391857,331134.15
262674557894,502105.19
166324611562,970340.01
125537118606,Savings
131186829173,643224.83
186992388384,686735.71
308303560306,Savings
901759726156,Investment
198644098441,394210.17
965981322011,764155.85
189272957214,941174.49
142116109858,872331.51
277779633758,Checking
235459577696,Savings
320251480852,417406.94
295157703198,342842.03
276510775489,Savings
171333095448,154190.87
315800495579,301580.17
262148236925,928714.2
238985706093,413212.41
191362207515,965744.2
247707857454,Checking
889421371755,10789.35
176684679596,139656.94
274913272063,29089.76
254100422674,131204.54
237746369621,110255.71
184958953051,58436.33
209058310467,532238.09
100643750237,36024.57
249899509818,378011.51
232314577609,Investment
123753816972,224405.33
328035817113,32581.6
128435932621,630361.8
171784936011,589878.0
134759036138,Checking
324523600779,666153.4
217329866583,502359.49
155923392745,14399.43
274942198309,552888.29
237843192119,288671.69
385779205158,Checking
315539132269,Checking
288181962380,656843.76
531541891735,982674.92
284985436478,Credit
335867544614,Investment
766454885424,672347.22
261086868758,309209.38
235673026661,Investment
297538233588,Credit
236196128961,Savings
315263242454,Investment
301453816408,Investment
261358151926,871092.49
201205757529,769035.77
334546364648,Savings
180690817042,857683.54
216787026099,787911.05
233372112860,Savings
295467228340,982649.35
303422765778,227834.76
176754574858,Savings
173761673464,229067.74
135827202430,Savings
263234977158,614762.05
321156376943,390843.23
259268421969,722304.38
550920935174,Checking
801315672838,990588.25
283231080065,Investment
312767118518,Investment
290492164240,Credit
164798118304,Savings
782484522663,573470.28
140121808781,971617.67
337884756427,685101.1
115336212324,975794.26
101901287183,281120.35
136440602267,Investment
437396315126,314581.07
240918987311,862767.45
119075071629,689948.32
100799984613,932628.9
998100214489,743873.07
326961335293,769280.34
288795539573,Credit
940257040944,Savings
319179708296,540150.5
836791821925,790818.43
244722151329,410906.83
123141272355,Savings
152919668045,303037.65
179326023497,553521.14
201876045834,146210.77
667232938656,Credit
297823133469,Savings
927181226416,Savings
302728693374,73923.88
122820313001,Credit
119862762880,868375.55
109590809738,664089.07
264315684813,879728.05
317776116548,914263.02
264200213456,Checking
116476446572,Checking
776031325193,976333.74
293457654482,Checking
119849623805,504212.34
198379462209,26178.7
129130876159,Investment
992306262782,Savings
874470753496,659259.06
206440954354,769934.78
213202810077,853595.92
803139421864,997274.91
569174698713,653434.32
280583704807,596516.67
290432929924,874322.11
129346467457,Checking
221651326171,469678.3
330776987381,438938.91
240359098607,154583.59
151679997935,68286.15
117125815035,240705.34
571851830122,611549.02
111187753651,Savings
196202671437,233286.79
210991393238,684960.85
751439549483,249479.99
705712021649,958401.73
605345467690,Credit
190316130696,763075.27
158398330482,193916.63
135022420764,438640.36
155547460724,287718.88
216484161076,Investment
161318826178,68280.11
155172913161,175384.18
290021189712,136805.82
226623073538,854905.54
389714108535,119159.43
317431432685,211978.45
304637047124,65382.14
325777095373,117533.01
264160282066,Credit
274423132319,598130.98
109523024453,721129.11
535384279302,917388.24
831376572850,981233.46
229848153341,41345.44
293701910197,8535.56
